id_pedido,id_cliente,data_pedido,forma_pagamento,status_pedido,id_localizacao,desconto,frete
10260,1369,2022-09-13,Pix,Entregue,122,30,42.1
10261,1439,2021-02-20,Cartão de Crédito,Entregue,184,10,43.4
10262,202,2020-07-14,Pix,Pago,42,30,31.71
10263,44,2020-12-08,Cartão de Débito,Entregue,186,5,37.15
10264,2477,2020-03-29,Pix,Enviado,87,0,37.33
10265,702,2023-10-14,Cartão de Débito,Entregue,260,10,14.64
10266,2581,2021-06-02,Boleto,Pendente,43,0,20.84
10267,1865,2024-03-21,Pix,Pago,258,15,43.77
10268,2348,2020-11-01,Pix,Entregue,160,25,34.02
10269,4125,2021-11-01,Cartão de Débito,Entregue,81,15,41.33
10270,2304,2020-06-12,Pix,Entregue,104,0,30.02
10271,2670,2020-10-08,Pix,Entregue,81,0,16.08
10272,4162,2020-11-11,Cartão de Crédito,Pendente,46,0,17.8
10273,4742,2020-06-12,Cartão de Crédito,Entregue,255,0,43.53
10274,4880,2020-09-06,Pix,Entregue,191,30,32.55
10275,3821,2025-04-30,Cartão de Crédito,Entregue,108,5,34.64
10276,4683,2023-02-12,Cartão de Crédito,Entregue,140,20,11.31
10277,809,2023-03-28,Pix,Pago,118,0,21.41
10278,3641,2022-12-19,Cartão de Débito,Pago,179,30,11.58
10279,2928,2022-11-29,Cartão de Débito,Entregue,51,30,16.47
10280,1366,2023-05-17,Cartão de Débito,Entregue,109,20,8.11
10281,2051,2023-04-03,Pix,Entregue,225,0,12.59
10282,826,2021-08-12,Pix,Entregue,31,0,38.29
10283,1861,2022-09-12,Cartão de Crédito,Pago,111,0,18.83
10284,3432,2025-12-20,Cartão de Crédito,Entregue,258,25,23.98
10285,4320,2020-02-01,Pix,Entregue,84,0,11.04
10286,2862,2025-03-25,Cartão de Crédito,Entregue,235,0,18.83
10287,3601,2021-02-13,Cartão de Crédito,Entregue,183,15,31.28
10288,2508,2023-05-28,Cartão de Crédito,Entregue,39,0,10.92
10289,1675,2021-03-23,Cartão de Débito,Entregue,110,25,41.68
10290,4989,2022-02-04,Cartão de Débito,Entregue,43,0,22.86
10291,1185,2025-12-22,Cartão de Crédito,Entregue,98,15,26.5
10292,4978,2022-08-01,Cartão de Crédito,Entregue,198,20,21.25
10293,552,2025-01-18,Cartão de Crédito,Enviado,144,15,39.11
10294,4956,2021-06-06,Pix,Entregue,181,20,36.68
10295,1706,2020-04-28,Pix,Enviado,101,25,18.69
10296,2244,2023-07-03,Cartão de Crédito,Entregue,256,25,10.53
10297,2376,2023-05-12,Pix,Entregue,103,25,15.67
10298,1439,2026-02-04,Pix,Entregue,1,10,17.32
10299,1877,2024-12-07,Cartão de Crédito,Entregue,252,30,26.38
10300,1907,2025-06-08,Cartão de Crédito,Entregue,12,0,22.51
10301,645,2020-10-16,Pix,Enviado,127,0,39.09
10302,2796,2020-10-08,Cartão de Crédito,Cancelado,224,0,22.19
10303,3710,2025-03-26,Boleto,Cancelado,48,0,11.73
10304,348,2023-12-01,Pix,Cancelado,223,5,31.89
10305,2807,2025-12-06,Cartão de Débito,Entregue,69,5,26.86
10306,936,2025-09-24,Pix,Pago,32,30,14.78
10307,1339,2020-10-12,Cartão de Crédito,Pago,104,20,20.97
10308,2818,2026-02-15,Cartão de Crédito,Entregue,133,0,13.12
10309,2559,2022-11-10,Cartão de Crédito,Entregue,34,25,10.19
10310,1569,2022-11-12,Pix,Entregue,221,10,22.23
10311,2910,2022-01-12,Boleto,Entregue,44,0,32.53
10312,649,2020-05-09,Cartão de Débito,Enviado,122,0,28.12
10313,4554,2024-07-01,Cartão de Crédito,Entregue,233,30,16.6
10314,2907,2025-11-25,Boleto,Entregue,103,15,32.35
10315,492,2024-03-06,Cartão de Crédito,Entregue,108,0,17.18
10316,3425,2022-10-06,Cartão de Crédito,Entregue,181,5,29.4
10317,2041,2023-11-26,Pix,Entregue,259,0,22.06
10318,2860,2023-05-27,Boleto,Entregue,186,10,43.82
10319,2581,2021-12-01,Pix,Pago,174,0,18.59
10320,1061,2024-05-21,Pix,Entregue,95,15,9.74
10321,3681,2021-08-31,Boleto,Entregue,51,10,8.89
10322,861,2020-02-18,Pix,Entregue,253,25,10.06
10323,2829,2024-09-27,Cartão de Crédito,Entregue,200,0,23.28
10324,1594,2022-09-24,Cartão de Débito,Entregue,51,20,8.38
10325,3925,2026-01-01,Cartão de Crédito,Entregue,104,25,15.43
10326,2576,2020-11-17,Cartão de Crédito,Entregue,181,0,21.07
10327,3673,2021-06-28,Pix,Enviado,162,10,8.93
10328,3897,2024-08-19,Pix,Cancelado,190,0,19.25
10329,3204,2021-05-18,Cartão de Crédito,Entregue,91,15,14.65
10330,968,2024-08-05,Cartão de Débito,Entregue,251,30,43.33
10331,4633,2022-11-03,Cartão de Crédito,Entregue,128,20,11.64
10332,2352,2026-02-21,Pix,Cancelado,85,0,18.43
10333,424,2023-01-07,Pix,Entregue,241,30,9.02
10334,3251,2024-02-14,Pix,Cancelado,239,10,25.15
10335,2468,2023-11-24,Pix,Entregue,231,0,24.64
10336,1139,2021-10-01,Cartão de Débito,Entregue,89,0,13.25
10337,1869,2020-10-14,Pix,Entregue,92,10,18.67
10338,1148,2025-03-05,Cartão de Crédito,Entregue,41,0,11.16
10339,186,2025-08-08,Pix,Entregue,225,0,8.09
10340,1346,2025-09-21,Pix,Pendente,88,15,23.66
10341,4618,2020-04-03,Cartão de Débito,Entregue,68,5,29.43
10342,377,2023-06-09,Cartão de Crédito,Entregue,122,10,24.89
10343,34,2020-04-27,Cartão de Débito,Entregue,221,15,19.31
10344,361,2023-08-24,Boleto,Enviado,110,0,14.44
10345,176,2025-12-23,Cartão de Débito,Pendente,44,5,42.97
10346,4104,2023-02-13,Cartão de Crédito,Pendente,258,10,34.22
10347,3534,2020-02-23,Cartão de Crédito,Entregue,40,0,10.43
10348,1913,2020-09-02,Pix,Entregue,172,20,23.21
10349,26,2022-10-03,Cartão de Débito,Entregue,197,15,38.42
10350,255,2020-04-16,Cartão de Crédito,Pago,188,20,22.18
10351,359,2021-06-13,Pix,Entregue,257,0,39.41
10352,2544,2020-01-30,Cartão de Crédito,Entregue,255,5,17.61
10353,4773,2025-02-28,Pix,Pago,56,20,24.32
10354,1668,2025-09-17,Cartão de Crédito,Entregue,230,5,18.99
10355,4525,2025-02-27,Cartão de Crédito,Entregue,255,30,8.97
10356,1461,2021-09-26,Pix,Entregue,9,20,25.5
10357,1941,2022-10-15,Boleto,Enviado,101,30,39.22
10358,678,2022-07-15,Boleto,Entregue,221,20,43.87
10359,4069,2021-02-01,Pix,Enviado,179,10,36.41
10360,679,2023-05-07,Cartão de Crédito,Pendente,101,20,31.05
10361,4354,2022-05-22,Pix,Entregue,105,20,24.62
10362,2488,2020-09-22,Boleto,Entregue,41,30,14.52
10363,719,2025-07-12,Boleto,Entregue,103,0,21.69
10364,2571,2020-10-06,Cartão de Crédito,Entregue,58,0,9.07
10365,3234,2022-11-24,Cartão de Débito,Entregue,101,20,34.62
10366,4188,2023-05-07,Cartão de Crédito,Entregue,106,0,33.89
10367,1417,2025-11-11,Boleto,Pago,61,20,13.14
10368,1234,2020-03-20,Pix,Entregue,101,15,28.11
10369,2177,2022-05-17,Pix,Entregue,233,15,10.29
10370,2026,2020-09-03,Cartão de Crédito,Entregue,180,20,32.56
10371,2553,2021-09-20,Pix,Entregue,78,5,38.01
10372,4624,2021-01-22,Pix,Entregue,229,0,43.12
10373,1191,2022-12-28,Cartão de Débito,Entregue,258,15,16.52
10374,1298,2024-06-22,Cartão de Crédito,Entregue,237,0,8.14
10375,827,2021-09-06,Pix,Entregue,252,25,41.27
10376,4793,2020-11-28,Pix,Entregue,74,20,29.57
10377,974,2020-07-27,Pix,Entregue,255,20,36.48
10378,135,2020-05-31,Pix,Entregue,255,10,19.46
10379,568,2021-05-16,Cartão de Crédito,Entregue,184,25,13.32
10380,744,2021-12-21,Cartão de Crédito,Entregue,156,0,22.25
10381,4321,2021-04-16,Pix,Entregue,105,25,24.89
10382,4273,2021-10-08,Cartão de Crédito,Pendente,181,20,27.34
10383,799,2025-04-26,Cartão de Crédito,Entregue,251,0,37.11
10384,3805,2023-04-22,Pix,Entregue,182,15,11.77
10385,4195,2020-10-07,Pix,Entregue,113,25,16.82
10386,3532,2020-04-18,Cartão de Crédito,Entregue,65,25,15.63
10387,2195,2022-08-25,Cartão de Crédito,Entregue,102,10,25.03
10388,2085,2022-04-05,Cartão de Crédito,Entregue,180,0,19.49
10389,81,2020-05-29,Pix,Entregue,255,15,36.71
10390,2846,2022-06-27,Cartão de Crédito,Pago,259,0,40.87
10391,1936,2020-02-28,Pix,Enviado,156,0,16.9
10392,4498,2023-10-06,Boleto,Pago,131,15,42.66
10393,4287,2025-04-23,Boleto,Entregue,254,10,16.33
10394,4298,2025-05-24,Pix,Enviado,180,15,15.67
10395,1986,2021-06-28,Cartão de Débito,Enviado,101,20,9.56
10396,4540,2024-09-07,Pix,Enviado,260,10,40.19
10397,663,2022-05-23,Pix,Entregue,104,0,26.35
10398,4333,2023-08-17,Cartão de Débito,Entregue,259,20,17.05
10399,3758,2024-03-29,Cartão de Crédito,Entregue,237,30,17.75
10400,241,2024-06-17,Cartão de Crédito,Entregue,58,15,28.35
10401,2538,2020-02-17,Cartão de Crédito,Pago,250,0,12.63
10402,68,2024-03-20,Cartão de Crédito,Entregue,89,30,12.19
10403,3741,2024-05-03,Cartão de Crédito,Enviado,91,5,11.43
10404,1932,2021-10-04,Cartão de Débito,Pendente,222,0,11.76
10405,727,2025-12-03,Pix,Entregue,101,30,35.66
10406,3371,2023-11-04,Cartão de Crédito,Entregue,259,10,24.04
10407,1055,2022-12-19,Cartão de Crédito,Entregue,11,15,32.62
10408,446,2026-03-22,Cartão de Crédito,Pendente,44,15,33.91
10409,3995,2021-08-31,Pix,Enviado,201,25,44.9
10410,1875,2022-08-07,Pix,Entregue,263,30,16.86
10411,4643,2023-07-07,Pix,Entregue,104,0,12.15
10412,3861,2023-08-03,Cartão de Crédito,Enviado,121,10,11.97
10413,525,2021-03-31,Pix,Cancelado,210,0,36.13
10414,2992,2022-04-16,Cartão de Crédito,Entregue,64,20,22.8
10415,235,2023-06-09,Pix,Entregue,228,20,44.33
10416,2903,2024-09-27,Pix,Entregue,240,15,11.73
10417,1591,2021-10-02,Cartão de Débito,Entregue,163,0,24.23
10418,4850,2020-07-19,Cartão de Crédito,Entregue,101,30,24.73
10419,3901,2020-02-07,Cartão de Crédito,Enviado,251,15,13.6
10420,3431,2025-07-16,Pix,Entregue,159,0,17.92
10421,3855,2021-01-15,Pix,Pago,211,10,26.53
10422,4609,2020-03-17,Pix,Entregue,173,0,25.57
10423,3829,2021-12-12,Cartão de Crédito,Enviado,189,0,20.5
10424,3362,2025-07-16,Boleto,Entregue,251,0,25.29
10425,3226,2024-07-16,Pix,Entregue,153,5,36.3
10426,856,2024-10-21,Pix,Entregue,158,0,20.78
10427,242,2024-01-28,Pix,Entregue,3,0,17.2
10428,4817,2021-05-10,Pix,Entregue,102,20,18.02
10429,3204,2020-01-04,Pix,Enviado,184,30,27.27
10430,3745,2020-04-17,Cartão de Crédito,Pendente,41,30,43.96
10431,51,2026-03-21,Pix,Entregue,252,30,20.48
10432,4866,2021-03-31,Cartão de Débito,Entregue,45,0,26.72
10433,3542,2025-07-06,Pix,Entregue,121,0,14.33
10434,1270,2023-09-25,Boleto,Entregue,12,15,37.03
10435,662,2024-11-28,Pix,Enviado,251,10,18.17
10436,878,2024-01-27,Pix,Pendente,251,5,20.66
10437,4565,2023-09-12,Pix,Entregue,251,20,9.3
10438,1876,2022-02-15,Cartão de Débito,Pago,41,30,12.51
10439,4124,2021-04-02,Cartão de Crédito,Entregue,103,0,41.71
10440,4849,2021-05-28,Cartão de Crédito,Entregue,177,30,36.25
10441,4091,2024-10-02,Pix,Entregue,104,0,11.89
10442,3604,2022-08-13,Cartão de Crédito,Entregue,159,25,22.05
10443,3357,2021-12-12,Cartão de Crédito,Entregue,174,10,26.76
10444,1786,2020-10-16,Pix,Entregue,103,5,43.51
10445,1409,2025-12-26,Cartão de Débito,Entregue,109,20,40.16
10446,4509,2023-11-06,Cartão de Crédito,Entregue,228,10,26.31
10447,4161,2025-09-18,Pix,Entregue,256,0,30.76
10448,1671,2021-08-08,Cartão de Crédito,Cancelado,184,25,31.98
10449,656,2020-09-30,Boleto,Pendente,155,25,22.29
10450,4131,2022-12-24,Cartão de Crédito,Entregue,103,15,33.32
10451,3949,2024-02-03,Cartão de Crédito,Entregue,104,15,19.3
10452,1094,2023-05-26,Cartão de Débito,Pendente,254,0,19.91
10453,3506,2023-02-25,Boleto,Entregue,254,30,26.08
10454,3890,2025-02-22,Pix,Pago,255,20,27.47
10455,2070,2025-07-28,Pix,Entregue,108,30,37.85
10456,628,2021-12-20,Cartão de Crédito,Entregue,110,5,38.56
10457,3232,2022-06-12,Pix,Entregue,247,5,21.77
10458,1774,2021-11-15,Cartão de Débito,Entregue,144,0,34.4
10459,2176,2021-08-11,Boleto,Entregue,165,25,20.75
10460,1135,2025-05-18,Pix,Entregue,155,30,39.18
10461,2157,2022-02-04,Pix,Pago,235,10,8.87
10462,4924,2020-06-25,Cartão de Crédito,Entregue,258,20,34.47
10463,288,2020-11-24,Cartão de Crédito,Pago,234,20,35.33
10464,2184,2024-11-19,Cartão de Débito,Pago,238,15,29.73
10465,646,2020-10-28,Pix,Entregue,41,5,40.39
10466,2607,2026-01-01,Pix,Entregue,104,0,19.48
10467,350,2023-03-10,Pix,Entregue,20,20,33.41
10468,1268,2023-04-29,Cartão de Crédito,Entregue,123,0,35.02
10469,4868,2022-03-06,Cartão de Crédito,Entregue,253,20,44.93
10470,4300,2020-06-04,Cartão de Crédito,Entregue,135,10,43.63
10471,2897,2025-07-16,Pix,Entregue,44,10,20.9
10472,1,2022-02-16,Cartão de Crédito,Entregue,228,15,29.94
10473,559,2020-03-15,Cartão de Débito,Cancelado,9,15,16.11
10474,3021,2022-01-23,Cartão de Débito,Entregue,187,0,12.49
10475,2361,2020-05-07,Cartão de Crédito,Pendente,79,25,22.83
10476,3580,2024-10-10,Cartão de Crédito,Entregue,72,0,13.76
10477,4177,2021-03-12,Pix,Pago,183,15,16.3
10478,4351,2021-05-10,Cartão de Crédito,Entregue,13,0,29.86
10479,2150,2023-11-01,Pix,Pendente,172,0,35.69
10480,1292,2020-03-05,Cartão de Débito,Entregue,239,5,11.6
10481,1776,2021-10-08,Cartão de Crédito,Entregue,189,0,31.06
10482,1079,2020-09-15,Cartão de Crédito,Entregue,159,0,38.84
10483,1613,2020-06-17,Cartão de Crédito,Entregue,53,20,42.06
10484,3316,2024-05-28,Cartão de Crédito,Entregue,189,0,8.57
10485,3269,2022-02-13,Cartão de Débito,Entregue,57,20,44.02
10486,2729,2023-07-04,Cartão de Crédito,Entregue,98,10,23.78
10487,4896,2026-03-27,Pix,Entregue,31,30,8.12
10488,431,2025-12-17,Pix,Pago,257,0,25.16
10489,2726,2024-06-17,Pix,Entregue,230,10,21.03
10490,2747,2024-05-13,Cartão de Crédito,Pago,184,15,34.41
10491,842,2021-04-14,Cartão de Crédito,Enviado,19,20,31.51
10492,3463,2020-05-05,Cartão de Débito,Enviado,81,20,8.64
10493,3115,2025-06-24,Cartão de Crédito,Enviado,189,25,11.32
10494,2790,2020-12-20,Pix,Entregue,97,0,41.31
10495,1796,2024-12-07,Cartão de Crédito,Entregue,184,30,26.43
10496,2111,2025-08-24,Cartão de Crédito,Entregue,188,20,11.24
10497,3302,2023-10-06,Pix,Entregue,180,20,19.57
10498,3330,2024-04-18,Pix,Entregue,106,20,9.23
10499,3901,2024-12-13,Cartão de Débito,Entregue,113,20,40.73
10500,1760,2024-04-26,Cartão de Crédito,Entregue,49,15,28.11
10501,995,2020-03-11,Boleto,Entregue,255,20,31.09
10502,1602,2021-07-13,Pix,Enviado,184,10,18.0
10503,1743,2025-09-18,Cartão de Crédito,Entregue,191,10,26.34
10504,3866,2023-08-22,Pix,Entregue,32,15,28.61
10505,1842,2022-04-06,Pix,Pendente,104,20,43.68
10506,4489,2026-01-31,Pix,Entregue,130,5,12.65
10507,3702,2025-05-11,Cartão de Débito,Entregue,239,20,44.28
10508,120,2021-12-16,Cartão de Crédito,Entregue,162,25,14.0
10509,1514,2023-09-29,Cartão de Crédito,Entregue,261,20,9.14
10510,2376,2022-03-08,Pix,Entregue,260,10,12.99
10511,3499,2025-12-06,Pix,Entregue,182,0,19.15
10512,659,2026-03-21,Pix,Entregue,186,15,11.09
10513,788,2026-03-16,Cartão de Crédito,Entregue,92,10,40.05
10514,680,2022-12-07,Pix,Entregue,85,25,40.58
10515,1169,2022-07-25,Cartão de Crédito,Enviado,251,0,23.61
10516,1236,2025-04-18,Cartão de Crédito,Entregue,156,10,16.61
10517,4790,2023-05-13,Pix,Pago,61,0,39.82
10518,902,2025-08-13,Cartão de Crédito,Entregue,34,20,32.35
10519,2105,2022-03-07,Boleto,Entregue,101,0,42.34
10520,4369,2022-06-23,Pix,Entregue,254,0,21.34
10521,3109,2023-09-22,Cartão de Débito,Enviado,11,5,16.55
10522,3324,2023-10-08,Cartão de Débito,Cancelado,51,5,17.01
10523,1719,2024-06-25,Boleto,Pendente,253,30,23.8
10524,4654,2021-03-30,Pix,Enviado,181,5,40.67
10525,938,2025-08-31,Cartão de Crédito,Entregue,189,0,26.74
10526,2002,2023-08-12,Cartão de Crédito,Entregue,44,0,43.18
10527,2578,2022-04-24,Pix,Enviado,255,0,15.25
10528,3670,2020-08-06,Pix,Entregue,254,0,21.72
10529,4259,2021-09-30,Cartão de Débito,Enviado,251,10,14.94
10530,2604,2023-10-15,Cartão de Crédito,Enviado,48,15,40.18
10531,1241,2020-04-13,Cartão de Crédito,Entregue,50,0,44.02
10532,4421,2023-08-06,Pix,Entregue,159,25,24.32
10533,446,2023-11-24,Cartão de Débito,Enviado,232,20,24.3
10534,2875,2023-04-03,Cartão de Crédito,Enviado,184,15,16.18
10535,2323,2020-12-28,Cartão de Crédito,Entregue,222,5,20.0
10536,105,2022-03-10,Pix,Entregue,234,0,14.09
10537,500,2022-07-03,Cartão de Débito,Entregue,134,15,14.32
10538,2953,2024-02-18,Pix,Entregue,136,0,40.12
10539,3214,2020-09-02,Cartão de Crédito,Entregue,107,5,22.81
10540,4326,2021-06-10,Pix,Entregue,256,30,28.55
10541,4716,2023-07-04,Cartão de Crédito,Pago,51,5,44.65
10542,4123,2023-12-08,Pix,Entregue,52,0,23.3
10543,1282,2024-11-27,Cartão de Crédito,Enviado,157,5,26.47
10544,2085,2023-02-09,Boleto,Enviado,42,5,17.06
10545,2980,2022-02-07,Cartão de Crédito,Pendente,55,0,35.16
10546,1247,2020-06-28,Cartão de Crédito,Entregue,41,20,18.96
10547,3146,2025-06-16,Cartão de Crédito,Entregue,259,15,33.25
10548,1103,2021-09-01,Pix,Enviado,221,15,20.96
10549,1947,2024-12-10,Cartão de Crédito,Entregue,177,0,34.22
10550,403,2024-09-04,Boleto,Entregue,251,0,22.62
10551,3226,2025-05-17,Pix,Entregue,51,10,38.74
10552,3910,2024-08-09,Cartão de Débito,Entregue,101,15,34.81
10553,262,2024-10-12,Cartão de Débito,Entregue,131,5,43.29
10554,3106,2026-03-15,Cartão de Crédito,Pago,227,10,13.95
10555,2807,2024-07-08,Pix,Entregue,121,5,13.95
10556,974,2024-06-18,Boleto,Entregue,136,15,25.86
10557,2520,2022-06-17,Pix,Entregue,131,30,9.65
10558,3400,2024-08-09,Cartão de Crédito,Entregue,222,30,10.81
10559,2381,2025-01-28,Cartão de Débito,Entregue,171,0,34.53
10560,498,2025-12-04,Pix,Entregue,224,10,25.68
10561,4371,2021-05-02,Pix,Cancelado,70,0,23.44
10562,352,2020-05-14,Cartão de Crédito,Entregue,129,20,32.92
10563,2753,2021-08-18,Cartão de Crédito,Entregue,31,10,44.4
10564,4946,2020-01-14,Pix,Entregue,152,30,28.12
10565,2414,2021-04-15,Cartão de Crédito,Pendente,106,20,12.85
10566,2063,2022-03-31,Pix,Entregue,174,15,31.77
10567,3556,2023-01-12,Cartão de Crédito,Entregue,76,30,12.37
10568,1152,2026-02-14,Cartão de Crédito,Enviado,224,30,43.72
10569,39,2021-04-24,Pix,Entregue,54,0,23.62
10570,3663,2024-07-26,Cartão de Crédito,Entregue,231,15,39.92
10571,3215,2023-01-08,Pix,Cancelado,151,0,12.0
10572,4047,2024-09-27,Pix,Entregue,172,5,11.29
10573,4097,2025-08-18,Cartão de Crédito,Entregue,251,0,40.49
10574,4938,2022-07-22,Cartão de Débito,Entregue,91,5,23.09
10575,2318,2020-12-20,Pix,Entregue,251,0,38.72
10576,851,2024-09-05,Pix,Entregue,260,5,34.23
10577,624,2021-06-25,Cartão de Débito,Entregue,241,0,24.47
10578,3286,2026-01-18,Cartão de Crédito,Pago,111,15,11.75
10579,362,2020-08-13,Cartão de Crédito,Entregue,71,0,14.47
10580,4127,2024-06-22,Cartão de Crédito,Entregue,220,0,26.11
10581,2427,2021-09-02,Cartão de Crédito,Entregue,228,5,44.66
10582,4461,2022-06-27,Cartão de Débito,Entregue,87,30,33.86
10583,4547,2023-01-17,Cartão de Débito,Entregue,47,10,10.58
10584,1083,2024-02-08,Cartão de Crédito,Enviado,102,0,44.12
10585,2984,2024-11-22,Cartão de Crédito,Entregue,221,0,20.02
10586,4232,2024-06-08,Cartão de Crédito,Pendente,101,30,41.71
10587,4195,2020-06-01,Cartão de Crédito,Entregue,33,20,43.45
10588,381,2023-06-04,Pix,Cancelado,149,0,40.85
10589,3582,2026-03-27,Cartão de Débito,Entregue,187,30,33.27
10590,569,2023-02-25,Cartão de Crédito,Entregue,169,5,10.57
10591,2835,2021-11-05,Cartão de Débito,Entregue,251,15,36.24
10592,4048,2023-06-08,Cartão de Débito,Entregue,46,5,17.89
10593,2854,2020-07-26,Cartão de Crédito,Entregue,230,25,27.03
10594,1919,2020-09-09,Pix,Cancelado,91,30,31.71
10595,1451,2021-01-18,Cartão de Débito,Pendente,104,5,32.33
10596,4260,2021-08-23,Cartão de Crédito,Entregue,260,15,29.08
10597,3408,2023-06-27,Pix,Entregue,107,25,16.61
10598,1094,2026-01-20,Boleto,Entregue,27,25,10.21
10599,176,2024-10-25,Boleto,Entregue,256,10,34.64
10600,871,2023-12-10,Boleto,Enviado,101,0,11.95
10601,4228,2025-02-26,Cartão de Crédito,Entregue,117,0,18.22
10602,857,2025-03-23,Pix,Entregue,41,30,19.7
10603,4408,2023-02-18,Cartão de Crédito,Entregue,251,20,33.53
10604,4165,2020-07-11,Boleto,Enviado,105,30,39.59
10605,3301,2021-12-03,Cartão de Crédito,Entregue,109,0,37.17
10606,1648,2022-04-05,Cartão de Crédito,Pago,61,0,20.75
10607,4270,2023-08-05,Cartão de Débito,Entregue,181,0,14.29
10608,2458,2021-03-08,Cartão de Crédito,Pendente,190,30,9.84
10609,4341,2022-08-19,Pix,Entregue,189,25,42.07
10610,4067,2020-05-23,Pix,Entregue,46,0,8.62
10611,2045,2020-11-15,Pix,Enviado,251,0,30.96
10612,3409,2020-08-21,Pix,Entregue,251,5,44.71
10613,2672,2020-05-11,Cartão de Débito,Entregue,229,5,11.92
10614,3449,2022-11-17,Cartão de Crédito,Entregue,236,5,43.9
10615,3686,2022-09-02,Cartão de Crédito,Pendente,260,25,34.27
10616,2430,2024-06-17,Cartão de Crédito,Entregue,152,30,44.99
10617,2662,2022-06-16,Boleto,Entregue,187,0,40.72
10618,3839,2021-03-01,Boleto,Entregue,101,0,39.09
10619,1108,2021-10-02,Pix,Entregue,131,0,23.74
10620,1170,2025-08-03,Cartão de Crédito,Entregue,54,5,18.88
10621,2103,2020-12-08,Pix,Entregue,251,30,32.5
10622,3230,2022-08-19,Cartão de Crédito,Pago,102,20,21.54
10623,3077,2021-12-23,Cartão de Crédito,Entregue,254,5,13.69
10624,1266,2024-09-19,Pix,Entregue,151,30,38.34
10625,1799,2025-01-27,Boleto,Entregue,220,20,32.35
10626,229,2022-09-15,Pix,Entregue,101,0,43.37
10627,4764,2021-11-13,Boleto,Entregue,51,20,37.0
10628,85,2022-02-07,Pix,Entregue,149,15,18.73
10629,373,2022-04-30,Boleto,Entregue,225,15,12.25
10630,2106,2025-05-15,Pix,Entregue,105,10,17.11
10631,636,2024-05-26,Pix,Cancelado,42,10,37.64
10632,1730,2025-03-27,Cartão de Crédito,Entregue,253,10,13.37
10633,2396,2024-12-09,Pix,Entregue,64,5,17.26
10634,1599,2020-04-14,Cartão de Débito,Entregue,243,25,28.95
10635,4397,2025-08-28,Cartão de Crédito,Entregue,235,0,31.21
10636,2961,2020-12-15,Cartão de Débito,Pago,41,25,33.59
10637,826,2026-01-22,Pix,Pendente,224,0,31.74
10638,531,2020-12-05,Cartão de Crédito,Pago,87,10,31.82
10639,1401,2021-03-09,Cartão de Crédito,Cancelado,243,10,19.93
10640,3705,2021-03-24,Pix,Entregue,111,10,33.25
10641,1063,2023-01-14,Pix,Entregue,181,15,36.52
10642,2333,2022-01-15,Pix,Enviado,103,30,23.15
10643,1091,2022-07-26,Cartão de Crédito,Entregue,153,0,12.98
10644,4310,2021-03-11,Pix,Pendente,153,5,32.46
10645,1747,2022-09-26,Pix,Entregue,228,15,9.19
10646,1032,2021-02-25,Cartão de Débito,Entregue,259,15,22.23
10647,1494,2026-02-18,Cartão de Crédito,Pendente,181,5,10.69
10648,83,2024-06-04,Cartão de Crédito,Entregue,171,30,14.04
10649,2073,2023-06-14,Pix,Cancelado,150,25,20.0
10650,70,2021-03-05,Cartão de Crédito,Entregue,253,0,23.91
10651,2976,2022-12-31,Cartão de Crédito,Entregue,108,10,8.33
10652,1868,2022-01-03,Pix,Entregue,185,15,42.4
10653,4287,2024-12-18,Cartão de Crédito,Entregue,101,0,42.18
10654,1659,2023-02-10,Cartão de Crédito,Entregue,183,10,21.51
10655,3675,2023-10-25,Pix,Entregue,157,0,41.02
10656,2652,2021-10-06,Pix,Entregue,251,0,22.42
10657,706,2023-08-12,Pix,Entregue,55,20,11.75
10658,3167,2020-02-14,Cartão de Crédito,Entregue,44,0,26.07
10659,2345,2025-10-10,Cartão de Débito,Entregue,251,30,24.75
10660,1993,2025-11-01,Boleto,Entregue,157,15,35.13
10661,673,2021-11-17,Cartão de Crédito,Pago,227,30,15.42
10662,3831,2021-06-15,Pix,Entregue,251,20,42.28
10663,3270,2022-04-28,Pix,Entregue,82,25,22.54
10664,4075,2020-04-23,Pix,Entregue,8,5,13.32
10665,1095,2024-09-09,Pix,Enviado,41,10,43.37
10666,3233,2025-02-11,Pix,Entregue,81,0,41.49
10667,1908,2024-10-23,Cartão de Crédito,Pago,227,30,9.25
10668,3530,2023-05-29,Cartão de Crédito,Entregue,151,15,38.19
10669,702,2020-06-24,Cartão de Débito,Enviado,45,15,39.34
10670,1376,2021-10-20,Pix,Cancelado,65,10,43.81
10671,105,2020-07-31,Pix,Entregue,50,30,24.56
10672,2280,2021-03-26,Cartão de Crédito,Pago,257,10,41.93
10673,273,2022-09-30,Cartão de Débito,Entregue,44,25,42.68
10674,4521,2022-02-15,Pix,Enviado,258,10,10.47
10675,299,2025-09-02,Cartão de Crédito,Enviado,233,0,9.8
10676,816,2023-04-18,Cartão de Crédito,Entregue,182,5,11.77
10677,2123,2025-09-01,Cartão de Crédito,Entregue,193,5,15.83
10678,3286,2025-04-09,Boleto,Pago,251,0,16.83
10679,1609,2020-01-24,Cartão de Crédito,Pago,209,15,20.55
10680,4729,2022-09-17,Cartão de Crédito,Entregue,46,30,11.45
10681,257,2024-10-25,Pix,Entregue,251,30,17.43
10682,2510,2024-03-03,Cartão de Crédito,Pendente,71,5,40.32
10683,4803,2021-03-14,Pix,Pago,176,25,9.96
