id_item,id_pedido,id_produto,quantidade,valor_unitario
16059,7893,165,3,76.4
16060,7894,20,2,1458.57
16061,7894,18,2,252.83
16062,7895,241,3,676.65
16063,7895,12,3,1021.51
16064,7896,182,2,1207.94
16065,7896,118,3,2681.27
16066,7897,255,2,1822.21
16067,7898,102,1,224.68
16068,7899,135,3,1385.18
16069,7899,248,1,3751.24
16070,7899,217,4,3013.23
16071,7899,215,1,1335.37
16072,7900,136,4,3062.07
16073,7900,177,1,156.03
16074,7900,44,1,1635.74
16075,7901,92,2,186.32
16076,7901,27,4,1547.85
16077,7902,243,4,63.54
16078,7902,145,4,331.24
16079,7902,17,1,292.52
16080,7903,203,2,2838.74
16081,7903,51,3,512.07
16082,7904,91,1,4346.75
16083,7905,145,3,333.69
16084,7906,91,4,4232.37
16085,7907,24,4,5061.27
16086,7907,57,4,4347.02
16087,7908,155,4,3947.6
16088,7909,175,3,2866.14
16089,7910,257,1,67.65
16090,7910,31,3,969.07
16091,7911,137,4,4840.6
16092,7911,249,3,1064.32
16093,7911,118,1,2479.04
16094,7912,169,4,750.23
16095,7912,46,1,2175.85
16096,7912,224,1,451.52
16097,7913,230,1,266.35
16098,7913,154,2,3057.1
16099,7913,244,2,78.66
16100,7913,193,2,66.27
16101,7914,25,4,1947.29
16102,7915,88,3,502.25
16103,7915,122,3,999.06
16104,7915,100,3,1695.31
16105,7916,132,2,924.66
16106,7916,116,4,233.25
16107,7917,179,1,31.09
16108,7918,164,1,216.21
16109,7918,149,2,345.23
16110,7919,114,2,125.57
16111,7920,110,4,297.04
16112,7921,24,3,4699.62
16113,7921,199,2,124.19
16114,7921,124,2,1035.54
16115,7921,154,3,3228.6
16116,7921,35,1,58.33
16117,7922,115,3,340.75
16118,7922,208,2,1160.32
16119,7922,259,3,208.74
16120,7922,122,4,833.0
16121,7923,296,3,979.62
16122,7923,160,2,110.99
16123,7924,197,4,4321.83
16124,7924,72,2,2179.71
16125,7925,147,1,551.38
16126,7925,90,4,377.28
16127,7926,103,3,1203.52
16128,7926,241,3,719.11
16129,7926,65,2,159.5
16130,7927,268,1,1546.0
16131,7928,171,4,61.51
16132,7929,89,1,383.74
16133,7929,30,2,104.1
16134,7929,93,4,202.99
16135,7930,101,1,191.08
16136,7930,211,3,1412.83
16137,7931,60,3,981.25
16138,7932,152,1,2306.74
16139,7933,112,4,310.63
16140,7934,189,1,513.59
16141,7934,24,3,4603.38
16142,7935,182,4,1158.5
16143,7936,156,2,62.32
16144,7936,126,4,1344.07
16145,7937,47,1,373.12
16146,7937,118,4,2786.36
16147,7938,291,1,144.06
16148,7939,65,1,152.96
16149,7939,33,4,259.34
16150,7940,138,1,165.92
16151,7941,7,4,643.37
16152,7942,92,4,206.75
16153,7942,295,4,4475.14
16154,7942,8,1,1233.28
16155,7943,50,1,527.76
16156,7944,298,2,586.7
16157,7944,24,3,5234.79
16158,7944,216,4,991.05
16159,7945,260,2,151.4
16160,7946,51,2,471.16
16161,7947,111,3,168.04
16162,7947,30,1,108.81
16163,7948,154,2,3103.51
16164,7949,37,2,49.73
16165,7950,182,1,1365.93
16166,7951,10,4,240.28
16167,7952,153,3,315.18
16168,7952,270,2,554.13
16169,7952,179,2,29.01
16170,7952,218,4,188.58
16171,7953,33,4,268.12
16172,7954,233,2,292.15
16173,7955,31,3,989.73
16174,7956,300,1,311.63
16175,7956,142,4,913.78
16176,7957,236,2,228.16
16177,7958,227,1,2543.57
16178,7959,137,3,4516.41
16179,7959,111,2,151.78
16180,7960,218,2,208.4
16181,7960,60,4,1017.21
16182,7960,209,4,3891.36
16183,7960,239,2,340.03
16184,7960,25,3,1894.37
16185,7961,75,3,36.67
16186,7962,259,2,234.73
16187,7963,67,2,233.91
16188,7964,192,3,4263.14
16189,7965,29,3,127.65
16190,7965,186,3,1142.12
16191,7966,247,2,1856.24
16192,7966,192,3,4437.88
16193,7966,171,3,68.0
16194,7966,227,3,2531.83
16195,7967,150,1,138.28
16196,7967,294,1,218.16
16197,7968,78,2,67.36
16198,7969,223,2,837.06
16199,7970,151,3,1045.96
16200,7971,62,2,129.12
16201,7972,258,4,273.09
16202,7972,171,4,62.99
16203,7973,160,4,106.91
16204,7974,191,2,227.52
16205,7974,245,2,1083.6
16206,7975,295,1,4300.65
16207,7975,4,4,59.02
16208,7976,122,3,958.26
16209,7976,79,4,1086.06
16210,7977,25,2,1844.44
16211,7977,8,1,1344.3
16212,7978,8,4,1277.66
16213,7978,21,2,2436.81
16214,7979,178,3,285.85
16215,7980,165,4,81.72
16216,7981,154,2,3527.0
16217,7981,186,4,953.59
16218,7982,90,2,409.26
16219,7983,263,2,83.08
16220,7983,177,2,166.57
16221,7984,260,4,158.54
16222,7984,256,3,1505.08
16223,7985,100,2,1826.1
16224,7985,172,4,678.63
16225,7986,38,1,1742.93
16226,7986,186,3,976.52
16227,7987,203,2,3120.11
16228,7988,32,2,40.01
16229,7989,37,2,58.01
16230,7989,202,2,349.59
16231,7989,178,4,283.65
16232,7990,165,2,84.94
16233,7990,1,2,1500.07
16234,7990,95,2,193.76
16235,7991,73,1,1301.48
16236,7991,89,2,371.59
16237,7991,264,1,1148.27
16238,7992,207,2,88.14
16239,7992,48,2,536.28
16240,7993,91,2,4061.77
16241,7994,299,1,2052.35
16242,7995,269,1,2625.33
16243,7996,122,3,918.96
16244,7997,200,2,348.47
16245,7998,194,3,149.93
16246,7999,244,3,90.06
16247,7999,176,4,4462.78
16248,8000,32,2,45.49
16249,8001,297,4,314.73
16250,8001,16,2,1630.66
16251,8002,64,3,1736.47
16252,8002,248,3,3719.29
16253,8002,134,4,250.74
16254,8002,94,3,288.96
16255,8002,250,3,1165.28
16256,8003,86,4,225.17
16257,8003,9,1,3952.91
16258,8003,13,2,5297.3
16259,8003,183,3,86.86
16260,8003,210,2,274.99
16261,8004,261,1,54.81
16262,8005,46,1,1985.31
16263,8006,172,3,712.5
16264,8007,184,2,235.71
16265,8007,140,2,4604.84
16266,8007,18,3,247.18
16267,8007,68,2,36.8
16268,8008,236,1,241.4
16269,8009,15,1,4824.45
16270,8010,241,1,749.1
16271,8010,142,4,979.4
16272,8010,283,2,2390.25
16273,8011,235,1,128.23
16274,8011,122,2,937.55
16275,8012,55,3,1368.69
16276,8013,255,3,1882.83
16277,8014,245,2,939.4
16278,8015,52,3,2025.4
16279,8016,296,1,1040.3
16280,8017,81,2,208.94
16281,8017,161,2,198.0
16282,8018,147,3,531.84
16283,8019,177,4,183.35
16284,8020,237,2,95.82
16285,8020,214,3,1969.42
16286,8020,120,2,2317.47
16287,8021,80,3,74.6
16288,8022,202,1,352.35
16289,8022,129,3,597.77
16290,8023,57,3,4101.48
16291,8023,90,3,403.2
16292,8024,161,4,202.3
16293,8025,176,3,4649.3
16294,8025,32,3,40.72
16295,8025,66,2,2291.24
16296,8026,68,2,32.0
16297,8026,47,1,365.25
16298,8026,132,2,910.54
16299,8026,88,1,543.79
16300,8027,129,1,614.78
16301,8028,12,2,1081.04
16302,8029,239,1,369.52
16303,8030,269,4,2653.44
16304,8030,176,4,4959.12
16305,8030,185,3,547.78
16306,8031,75,4,41.47
16307,8031,279,3,1234.34
16308,8031,126,2,1142.16
16309,8031,128,4,449.28
16310,8032,101,3,208.23
16311,8033,3,3,334.72
16312,8034,238,1,1210.02
16313,8034,119,3,2703.82
16314,8034,185,4,537.33
16315,8035,180,2,288.97
16316,8036,60,1,1075.6
16317,8037,211,1,1433.03
16318,8037,268,3,1570.63
16319,8038,30,2,93.34
16320,8039,32,3,44.67
16321,8039,146,3,599.47
16322,8039,147,3,526.12
16323,8039,162,1,228.91
16324,8040,297,2,323.4
16325,8040,59,1,216.29
16326,8041,175,1,2793.1
16327,8041,265,1,69.52
16328,8042,273,2,1174.91
16329,8043,152,4,1983.14
16330,8043,54,3,307.9
16331,8044,293,4,352.69
16332,8045,20,2,1270.48
16333,8045,24,2,4781.66
16334,8045,151,1,1004.83
16335,8045,85,2,291.63
16336,8046,261,1,63.1
16337,8046,140,4,4447.86
16338,8046,20,4,1227.25
16339,8047,87,4,3799.92
16340,8048,37,3,57.7
16341,8048,217,2,3340.32
16342,8049,246,3,47.87
16343,8049,267,1,119.17
16344,8050,262,2,1809.61
16345,8051,17,2,298.92
16346,8051,99,1,4504.67
16347,8052,141,4,307.58
16348,8052,166,2,112.33
16349,8053,35,4,52.6
16350,8053,283,1,2452.21
16351,8054,129,2,582.64
16352,8055,153,2,332.94
16353,8056,280,3,696.88
16354,8056,6,3,1499.8
16355,8056,104,2,780.23
16356,8057,154,2,3440.59
16357,8057,146,1,551.89
16358,8057,155,2,3920.7
16359,8058,82,4,69.37
16360,8058,198,3,326.18
16361,8058,152,1,2057.28
16362,8058,77,2,265.92
16363,8059,202,3,340.95
16364,8059,159,4,1482.71
16365,8060,215,3,1348.52
16366,8060,185,3,523.0
16367,8060,290,3,179.73
16368,8060,274,4,616.9
16369,8060,276,2,2717.65
16370,8061,36,2,130.07
16371,8061,190,1,299.55
16372,8062,242,3,297.37
16373,8062,91,3,4108.22
16374,8063,38,3,1708.58
16375,8064,276,2,2605.75
16376,8064,208,3,1110.07
16377,8065,26,1,339.7
16378,8065,94,4,273.04
16379,8065,2,1,264.31
16380,8066,252,3,114.35
16381,8066,237,4,105.96
16382,8067,246,3,44.89
16383,8067,74,3,943.5
16384,8067,153,3,341.31
16385,8067,261,3,60.21
16386,8067,122,1,943.14
16387,8068,57,2,4445.46
16388,8068,188,3,189.88
16389,8068,276,2,2652.54
16390,8069,33,2,285.75
16391,8070,46,1,1832.13
16392,8070,25,3,2099.31
16393,8071,76,2,980.28
16394,8072,108,2,974.63
16395,8072,7,1,652.9
16396,8073,13,3,5352.08
16397,8073,52,4,2086.06
16398,8074,111,2,144.7
16399,8074,251,1,4505.63
16400,8075,66,4,2377.81
16401,8076,199,3,137.93
16402,8076,236,4,236.44
16403,8076,103,3,1146.17
16404,8076,285,3,411.39
16405,8077,180,2,243.69
16406,8077,23,1,157.01
16407,8078,136,4,3121.4
16408,8078,105,1,3766.69
16409,8078,68,4,33.79
16410,8078,103,4,1181.15
16411,8079,54,2,302.03
16412,8080,208,1,1180.61
16413,8080,30,3,94.02
16414,8080,194,2,149.07
16415,8080,283,2,2437.89
16416,8080,152,3,2059.74
16417,8081,85,3,292.47
16418,8082,147,2,614.79
16419,8083,218,4,195.38
16420,8084,112,1,289.13
16421,8084,57,3,4563.15
16422,8084,254,4,300.68
16423,8084,5,4,116.45
16424,8085,147,3,584.65
16425,8086,72,4,2249.19
16426,8086,211,1,1506.85
16427,8087,186,1,946.49
16428,8087,58,4,90.25
16429,8087,165,3,89.28
16430,8087,276,1,2855.39
16431,8087,65,4,164.71
16432,8088,123,2,83.84
16433,8089,143,2,555.86
16434,8090,16,3,1675.87
16435,8090,9,1,3647.65
16436,8090,69,2,2631.1
16437,8091,232,4,442.54
16438,8091,168,4,56.31
16439,8091,250,4,1093.82
16440,8092,121,1,92.44
16441,8092,266,4,1210.56
16442,8092,276,3,2896.91
16443,8092,231,1,245.4
16444,8093,234,2,189.94
16445,8093,73,4,1343.88
16446,8094,23,2,189.62
16447,8095,8,2,1204.55
16448,8096,173,3,41.83
16449,8096,189,2,552.37
16450,8096,297,3,282.95
16451,8097,243,4,61.67
16452,8098,115,1,321.03
16453,8098,29,1,124.9
16454,8098,202,3,358.4
16455,8098,156,1,55.56
16456,8098,78,4,62.93
16457,8099,169,3,771.93
16458,8099,250,4,981.25
16459,8100,255,1,1817.63
16460,8101,261,1,60.94
16461,8101,157,1,2483.28
16462,8102,202,1,356.63
16463,8102,134,4,258.64
16464,8102,298,3,588.45
16465,8102,73,1,1321.89
16466,8103,97,3,1869.38
16467,8103,39,3,332.4
16468,8104,287,2,308.15
16469,8105,145,4,372.02
16470,8105,133,4,612.87
16471,8106,101,2,210.36
16472,8106,202,4,340.53
16473,8107,196,2,2839.63
16474,8107,188,3,192.84
16475,8107,200,1,369.14
16476,8108,111,1,160.97
16477,8108,136,1,3148.34
16478,8109,52,3,2112.58
16479,8109,59,4,256.3
16480,8109,227,1,2266.28
16481,8109,281,2,1205.46
16482,8110,240,4,1740.03
16483,8111,34,2,33.58
16484,8111,265,1,70.68
16485,8112,254,3,292.74
16486,8113,82,1,70.06
16487,8113,28,2,34.18
16488,8114,153,4,336.3
16489,8114,164,1,198.15
16490,8115,94,4,289.98
16491,8115,295,4,4434.25
16492,8115,54,2,281.5
16493,8116,67,4,243.64
16494,8117,234,3,166.64
16495,8117,24,4,4816.48
16496,8117,114,1,119.22
16497,8117,211,1,1395.27
16498,8118,120,4,2078.27
16499,8118,6,2,1303.55
16500,8119,14,1,1527.32
16501,8120,137,2,4644.81
16502,8120,113,3,176.98
16503,8120,31,4,1159.62
16504,8120,63,3,4028.23
16505,8121,86,2,256.26
16506,8122,68,4,36.53
16507,8122,255,1,1832.18
16508,8122,206,2,398.25
16509,8123,225,1,2286.65
16510,8123,14,1,1534.34
16511,8124,35,1,56.68
16512,8124,185,2,570.18
16513,8125,21,1,2261.54
16514,8125,226,4,894.92
16515,8126,36,4,126.18
16516,8127,220,1,529.53
16517,8128,111,2,168.11
16518,8128,67,1,233.02
16519,8129,201,4,368.31
16520,8130,65,3,168.07
16521,8131,132,4,865.03
16522,8131,254,2,295.79
16523,8132,142,1,829.46
16524,8133,65,3,155.3
16525,8133,97,3,1667.15
16526,8133,44,4,1420.83
16527,8134,240,3,1948.86
16528,8135,72,1,2199.57
16529,8135,262,3,1859.01
16530,8135,51,2,547.12
16531,8136,214,4,1908.8
16532,8137,135,1,1277.17
16533,8137,9,1,4200.88
16534,8137,190,1,325.32
16535,8138,289,4,850.53
16536,8139,283,3,2203.34
16537,8139,215,1,1216.8
16538,8140,7,1,676.18
16539,8140,41,1,3879.04
16540,8140,263,4,82.49
16541,8141,91,1,4047.87
16542,8141,33,3,287.76
16543,8141,72,2,2465.61
16544,8142,249,1,1041.74
16545,8143,197,2,4188.68
16546,8144,3,2,315.33
16547,8144,160,2,101.97
16548,8145,6,4,1311.63
16549,8145,171,3,57.68
16550,8145,24,3,4866.71
16551,8145,10,1,230.46
16552,8146,189,1,544.73
16553,8146,15,3,4239.89
16554,8146,30,2,94.14
16555,8146,32,4,42.32
16556,8147,55,3,1472.82
16557,8147,14,4,1365.84
16558,8147,93,1,205.87
16559,8147,66,2,2163.26
16560,8148,160,3,96.78
16561,8149,27,4,1649.47
16562,8150,113,3,165.3
16563,8150,242,1,284.0
16564,8150,42,1,3098.12
16565,8150,115,4,295.56
16566,8151,101,2,207.39
16567,8151,175,1,2437.02
16568,8151,128,4,479.98
16569,8152,7,3,616.93
16570,8152,52,4,2177.23
16571,8153,272,3,1376.19
16572,8154,23,1,172.68
16573,8154,239,1,337.08
16574,8155,173,3,37.21
16575,8156,3,2,351.24
16576,8157,243,1,63.63
16577,8157,87,2,3617.53
16578,8158,136,3,2624.16
16579,8158,221,1,1309.17
16580,8159,130,4,1180.78
16581,8160,63,4,3681.86
16582,8161,188,2,197.59
16583,8162,120,3,2318.35
16584,8163,84,3,3446.57
16585,8164,257,2,78.79
16586,8164,107,2,35.97
16587,8164,117,1,251.37
16588,8164,134,1,257.56
16589,8164,49,3,1343.35
16590,8165,40,4,159.98
16591,8166,88,2,523.14
16592,8166,269,2,2720.19
16593,8167,286,2,215.22
16594,8168,272,2,1199.84
16595,8168,140,3,4232.83
16596,8169,138,4,165.78
16597,8169,33,3,271.01
16598,8170,100,3,1735.1
16599,8170,298,1,565.57
16600,8170,17,1,302.21
16601,8170,199,4,125.3
16602,8171,77,2,253.89
16603,8172,29,4,116.36
16604,8173,158,1,471.07
16605,8174,216,4,930.36
16606,8174,99,1,3941.67
16607,8175,152,3,2318.57
16608,8176,72,1,2631.6
16609,8176,247,2,1783.54
16610,8177,48,1,573.88
16611,8177,242,2,312.05
16612,8178,46,4,1941.28
16613,8179,84,4,3774.32
16614,8179,161,3,183.64
16615,8179,272,4,1252.36
16616,8180,249,4,949.57
16617,8180,256,3,1366.68
16618,8181,283,3,2490.79
16619,8182,150,4,127.85
16620,8182,207,2,81.12
16621,8182,138,2,152.48
16622,8182,147,1,620.83
16623,8183,91,4,3625.37
16624,8183,123,2,84.58
16625,8184,70,3,1717.35
16626,8184,83,2,3097.37
16627,8185,285,2,399.99
16628,8185,215,4,1411.14
16629,8185,53,3,75.58
16630,8186,34,4,33.05
16631,8186,272,4,1231.5
16632,8187,193,1,64.87
16633,8188,137,2,4494.51
16634,8188,103,2,1165.3
16635,8189,111,4,155.65
16636,8190,274,2,722.88
16637,8191,100,2,1839.37
16638,8192,264,2,1116.0
16639,8192,16,4,1807.42
16640,8192,297,1,294.57
16641,8192,63,3,3828.65
16642,8193,195,1,1300.55
16643,8193,167,2,3749.22
16644,8193,230,1,282.57
16645,8194,289,2,865.74
16646,8195,203,1,3089.22
16647,8195,141,4,257.24
16648,8196,217,3,3212.45
16649,8196,138,3,165.72
16650,8196,142,2,869.94
16651,8196,277,1,679.4
16652,8197,130,2,1250.06
16653,8198,73,3,1397.92
16654,8198,104,4,641.14
16655,8198,110,1,345.36
16656,8198,224,1,449.32
16657,8199,233,4,292.12
16658,8200,181,3,67.14
16659,8201,287,3,305.41
16660,8201,147,1,558.41
16661,8202,166,4,119.62
16662,8202,224,1,407.57
16663,8202,30,4,96.89
16664,8202,117,3,276.08
16665,8203,85,4,297.39
16666,8204,159,4,1377.49
16667,8205,208,2,1134.3
16668,8205,8,1,1206.78
16669,8205,164,4,208.18
16670,8206,289,1,898.1
16671,8206,167,3,3574.93
16672,8207,221,4,1243.77
16673,8208,293,1,310.0
16674,8209,221,2,1136.44
16675,8210,137,3,4129.31
16676,8211,200,1,353.23
16677,8211,66,1,2178.17
16678,8212,244,1,87.2
16679,8213,73,4,1180.67
16680,8213,4,3,53.86
16681,8213,248,3,4120.5
16682,8213,99,3,4607.19
16683,8213,254,2,339.7
16684,8214,176,1,4225.71
16685,8214,245,1,968.24
16686,8214,203,1,2967.05
16687,8215,153,3,321.13
16688,8216,50,2,537.44
16689,8216,146,2,536.7
16690,8217,108,3,867.58
16691,8217,200,4,315.12
16692,8218,203,2,3182.43
16693,8218,96,3,1853.71
16694,8218,152,3,2175.51
16695,8219,293,3,342.55
16696,8219,117,2,267.26
16697,8220,107,4,43.63
16698,8220,177,1,179.14
16699,8221,255,2,2118.68
16700,8222,11,2,3468.79
16701,8222,12,2,1029.87
16702,8223,33,3,270.48
16703,8223,85,2,274.15
16704,8223,55,2,1224.75
16705,8224,241,1,799.05
16706,8224,123,3,89.67
16707,8225,139,2,972.31
16708,8226,43,1,95.0
16709,8226,51,3,472.86
16710,8226,15,1,4108.96
16711,8226,79,4,1089.0
16712,8227,119,2,2380.41
16713,8228,50,4,485.79
16714,8229,187,2,81.9
16715,8229,223,2,810.88
16716,8230,93,3,230.39
16717,8230,58,3,100.13
16718,8230,98,4,2666.8
16719,8230,229,3,2360.17
16720,8231,105,2,3324.12
16721,8231,70,3,1497.82
16722,8232,17,4,321.38
16723,8233,109,1,1833.1
16724,8233,279,1,1148.19
16725,8234,296,3,1142.01
16726,8234,273,2,1103.2
16727,8234,57,4,4070.24
16728,8234,290,1,164.75
16729,8235,277,3,706.5
16730,8235,9,4,4141.68
16731,8236,276,4,2998.85
16732,8236,92,3,217.96
16733,8237,199,3,130.74
16734,8238,228,2,4417.55
16735,8238,224,1,393.33
16736,8238,258,4,316.11
16737,8239,101,3,199.17
16738,8239,147,4,549.15
16739,8240,160,1,113.97
16740,8241,265,4,71.44
16741,8242,238,1,1380.22
16742,8243,177,2,157.88
16743,8244,226,3,914.54
16744,8244,212,2,310.14
16745,8244,268,4,1409.55
16746,8245,199,4,129.08
16747,8245,94,1,289.08
16748,8246,76,4,958.16
16749,8246,192,3,4226.03
16750,8247,189,3,503.75
16751,8248,220,1,604.82
16752,8249,20,2,1284.89
16753,8249,248,3,3722.15
16754,8249,67,4,254.14
16755,8250,83,4,3154.21
16756,8250,9,4,3993.88
16757,8250,135,2,1487.33
16758,8251,214,3,1978.99
16759,8252,24,3,5005.3
16760,8252,45,2,370.12
16761,8253,281,2,1311.59
16762,8253,258,4,295.79
16763,8253,189,1,544.6
16764,8254,226,4,976.04
16765,8254,27,2,1552.85
16766,8255,36,3,118.62
16767,8256,19,1,1332.19
16768,8256,197,2,4358.55
16769,8257,133,4,614.8
16770,8257,275,1,793.88
16771,8258,138,3,171.28
16772,8258,132,2,816.31
16773,8258,178,3,258.92
16774,8258,120,1,2437.4
16775,8259,1,4,1450.6
16776,8260,283,3,2429.65
16777,8260,191,4,210.26
16778,8260,260,3,157.56
16779,8261,190,3,315.31
16780,8261,180,1,254.72
16781,8261,171,3,65.75
16782,8262,209,1,4329.52
16783,8262,172,4,761.04
16784,8262,175,3,2444.23
16785,8263,67,1,236.28
16786,8263,230,4,234.99
16787,8264,230,3,277.58
16788,8264,146,1,611.99
16789,8265,176,3,4517.89
16790,8265,178,4,239.18
16791,8266,175,1,2725.32
16792,8267,52,2,2127.23
16793,8268,260,4,165.6
16794,8268,139,1,1163.25
16795,8268,73,4,1337.68
16796,8269,247,2,1898.45
16797,8269,133,4,606.84
16798,8270,37,1,57.84
16799,8271,18,2,238.85
16800,8271,261,1,59.02
16801,8272,5,1,124.01
16802,8273,251,1,4427.64
16803,8273,56,2,2587.31
16804,8274,102,3,207.66
16805,8275,170,1,4187.87
16806,8276,24,2,4783.18
16807,8276,21,2,2338.06
16808,8276,79,3,1084.26
16809,8277,101,1,219.21
16810,8278,295,4,4641.78
16811,8278,37,4,50.76
16812,8278,83,3,3395.74
16813,8279,30,4,91.85
16814,8280,86,3,256.03
16815,8280,101,2,220.4
16816,8281,103,4,1325.91
16817,8281,92,4,196.49
16818,8282,250,1,1182.16
16819,8282,207,2,79.05
16820,8283,267,1,120.01
16821,8283,13,2,5013.1
16822,8284,259,1,201.67
16823,8285,190,3,282.01
16824,8286,65,2,161.75
16825,8286,273,1,1037.21
16826,8287,17,1,315.28
16827,8287,50,1,539.84
16828,8288,24,3,4569.09
16829,8289,116,3,235.58
16830,8289,126,2,1193.44
16831,8290,189,1,498.21
16832,8290,133,4,537.84
16833,8291,157,4,2541.65
16834,8292,299,2,1883.78
16835,8292,174,2,1084.83
16836,8292,84,1,3199.27
16837,8292,91,1,4368.6
16838,8293,168,2,53.13
16839,8293,277,1,677.65
16840,8293,96,4,2032.28
16841,8294,85,4,290.51
16842,8295,29,1,118.83
16843,8296,126,2,1233.62
16844,8296,22,1,216.66
16845,8297,45,1,371.29
16846,8298,143,1,635.7
16847,8298,116,1,234.96
16848,8298,261,1,55.49
16849,8298,296,4,1171.84
16850,8299,226,2,1020.33
16851,8299,181,3,58.81
16852,8300,250,2,1107.63
16853,8301,232,3,456.36
16854,8302,163,1,1348.49
16855,8302,259,2,211.45
16856,8303,3,3,321.08
16857,8303,250,1,1104.04
16858,8303,149,2,345.3
16859,8304,285,2,427.21
16860,8304,274,1,629.72
16861,8305,10,4,259.74
16862,8305,85,2,280.96
16863,8306,213,3,1646.52
16864,8306,278,2,389.38
16865,8307,152,1,2094.54
16866,8308,237,3,102.92
16867,8308,189,4,540.1
16868,8308,175,1,2804.79
16869,8309,165,3,74.75
16870,8309,272,3,1322.16
16871,8309,227,3,2635.55
16872,8310,21,2,2069.13
16873,8311,201,3,367.39
16874,8312,36,3,134.31
16875,8312,92,3,182.63
16876,8312,217,3,3386.57
16877,8313,23,2,172.38
16878,8313,29,3,133.07
16879,8313,181,4,58.71
16880,8313,49,4,1290.46
16881,8314,281,3,1380.84
16882,8314,67,4,241.0
16883,8315,126,3,1267.4
16884,8315,243,4,64.28
16885,8315,279,3,1171.07
16886,8315,155,2,4337.29
16887,8315,294,1,256.12
16888,8316,206,3,363.78
16889,8316,162,4,222.08
16890,8317,273,2,974.81
16891,8317,223,4,849.65
16892,8318,149,1,340.02
16893,8319,43,3,109.34
16894,8319,30,1,94.86
16895,8320,271,3,713.16
16896,8321,234,4,187.64
16897,8322,115,4,327.13
16898,8322,160,3,109.83
16899,8323,287,3,328.89
16900,8323,259,1,222.88
16901,8323,90,2,425.78
16902,8323,49,3,1282.96
16903,8324,3,2,329.07
16904,8325,152,4,2127.66
16905,8326,167,4,3603.02
16906,8326,99,2,4607.0
16907,8327,60,1,1170.86
16908,8328,138,3,157.49
16909,8328,125,2,1296.42
16910,8329,184,4,206.59
16911,8329,272,2,1321.17
16912,8329,94,2,260.85
16913,8329,121,2,105.19
16914,8330,280,1,703.4
16915,8331,143,3,638.59
16916,8332,33,1,251.75
16917,8332,290,3,171.57
16918,8333,185,3,528.4
16919,8334,208,2,1144.64
16920,8335,20,2,1329.71
16921,8335,174,1,1011.64
16922,8336,100,4,1870.8
16923,8336,177,3,163.1
16924,8337,42,3,3013.04
16925,8337,31,1,1016.03
16926,8337,177,3,159.1
16927,8338,175,4,2433.75
16928,8339,257,2,77.76
16929,8340,191,1,198.83
16930,8341,108,1,949.31
16931,8341,101,4,211.24
16932,8342,63,4,4005.42
16933,8342,299,4,1964.98
16934,8342,252,1,127.52
16935,8342,272,3,1393.72
16936,8343,37,1,56.74
16937,8343,229,1,2235.5
16938,8343,125,4,1338.26
16939,8344,171,1,62.51
16940,8344,25,2,1959.15
16941,8344,266,2,1309.68
16942,8345,268,4,1546.8
16943,8345,155,1,3856.9
16944,8345,131,3,103.04
16945,8345,201,2,348.04
16946,8346,168,3,51.62
16947,8346,144,3,192.25
16948,8347,208,1,1211.66
16949,8348,4,2,56.82
16950,8349,69,3,2408.21
16951,8350,17,4,303.04
16952,8351,172,1,647.88
16953,8352,55,4,1376.22
16954,8352,81,3,217.97
16955,8353,29,4,125.29
16956,8354,185,3,562.17
16957,8355,110,3,335.48
16958,8356,205,3,2504.03
16959,8356,167,4,3478.74
16960,8356,24,2,4432.15
16961,8357,300,2,332.63
16962,8357,91,2,3845.18
16963,8358,78,2,67.8
16964,8359,42,4,3538.68
16965,8360,140,4,4563.34
16966,8361,29,4,132.82
16967,8361,173,4,38.67
16968,8362,278,1,347.22
16969,8363,239,1,345.27
16970,8363,271,1,740.69
16971,8364,286,4,219.93
16972,8364,191,1,215.22
16973,8365,120,3,2178.73
16974,8366,176,1,4489.03
16975,8367,229,1,2087.47
16976,8368,259,1,225.91
16977,8369,286,3,202.81
16978,8369,33,1,258.44
16979,8370,52,3,2190.49
16980,8370,151,2,1177.35
16981,8370,208,3,1168.98
16982,8370,33,3,296.53
16983,8370,186,1,1072.84
16984,8371,60,2,1144.78
16985,8371,116,2,255.28
16986,8371,300,3,313.17
16987,8372,205,1,2561.83
16988,8373,60,1,975.28
16989,8373,35,1,62.01
16990,8374,185,3,578.73
16991,8375,163,2,1310.55
16992,8376,279,4,1258.34
16993,8376,234,3,168.0
16994,8376,8,1,1450.17
16995,8376,23,1,167.03
16996,8377,30,2,100.51
16997,8377,239,4,310.5
16998,8377,19,2,1333.8
16999,8378,51,4,519.0
17000,8378,39,3,290.14
17001,8379,239,3,310.02
17002,8380,54,4,307.81
17003,8381,185,2,492.43
17004,8381,18,4,261.05
17005,8382,170,1,4403.19
17006,8383,168,4,53.39
17007,8383,183,4,99.11
17008,8384,145,2,327.49
17009,8385,94,4,260.16
17010,8386,265,1,77.63
17011,8386,279,2,1136.84
17012,8387,59,1,231.62
17013,8387,207,1,81.57
17014,8388,295,3,4460.74
17015,8388,259,3,218.35
17016,8389,101,1,207.04
17017,8390,47,4,363.08
17018,8391,34,1,30.3
17019,8391,233,4,315.7
17020,8391,165,1,74.14
17021,8391,286,2,188.89
17022,8391,72,3,2636.7
17023,8392,128,2,428.06
17024,8393,223,2,847.33
17025,8394,208,2,1032.6
17026,8394,46,4,1820.65
17027,8394,215,4,1295.06
17028,8394,54,4,293.91
